path,class,split,source
ml\data\processed\train\destroyed\synthetic_destroyed_01203.png,destroyed,train,synthetic
ml\data\processed\train\destroyed\synthetic_destroyed_01204.png,destroyed,train,synthetic
ml\data\processed\train\destroyed\synthetic_destroyed_01205.png,destroyed,train,synthetic
ml\data\processed\train\destroyed\synthetic_destroyed_01206.png,destroyed,train,synthetic
ml\data\processed\train\destroyed\synthetic_destroyed_01207.png,destroyed,train,synthetic
ml\data\processed\train\destroyed\synthetic_destroyed_01208.png,destroyed,train,synthetic
ml\data\processed\train\destroyed\synthetic_destroyed_01209.png,destroyed,train,synthetic
ml\data\processed\train\destroyed\synthetic_destroyed_01210.png,destroyed,train,synthetic
ml\data\processed\train\destroyed\synthetic_destroyed_01211.png,destroyed,train,synthetic
ml\data\processed\train\destroyed\synthetic_destroyed_01212.png,destroyed,train,synthetic
ml\data\processed\train\destroyed\synthetic_destroyed_01213.png,destroyed,train,synthetic
ml\data\processed\train\destroyed\synthetic_destroyed_01214.png,destroyed,train,synthetic
ml\data\processed\train\destroyed\synthetic_destroyed_01215.png,destroyed,train,synthetic
ml\data\processed\train\destroyed\synthetic_destroyed_01216.png,destroyed,train,synthetic
ml\data\processed\train\destroyed\synthetic_destroyed_01217.png,destroyed,train,synthetic
ml\data\processed\train\destroyed\synthetic_destroyed_01218.png,destroyed,train,synthetic
ml\data\processed\train\destroyed\synthetic_destroyed_01219.png,destroyed,train,synthetic
ml\data\processed\train\destroyed\synthetic_destroyed_01220.png,destroyed,train,synthetic
ml\data\processed\train\destroyed\synthetic_destroyed_01221.png,destroyed,train,synthetic
ml\data\processed\train\destroyed\synthetic_destroyed_01222.png,destroyed,train,synthetic
ml\data\processed\train\destroyed\synthetic_destroyed_01223.png,destroyed,train,synthetic
ml\data\processed\train\destroyed\synthetic_destroyed_01224.png,destroyed,train,synthetic
ml\data\processed\train\destroyed\synthetic_destroyed_01225.png,destroyed,train,synthetic
ml\data\processed\train\destroyed\synthetic_destroyed_01226.png,destroyed,train,synthetic
ml\data\processed\train\destroyed\synthetic_destroyed_01227.png,destroyed,train,synthetic
ml\data\processed\train\destroyed\synthetic_destroyed_01228.png,destroyed,train,synthetic
ml\data\processed\train\destroyed\synthetic_destroyed_01229.png,destroyed,train,synthetic
ml\data\processed\train\destroyed\synthetic_destroyed_01230.png,destroyed,train,synthetic
ml\data\processed\train\destroyed\synthetic_destroyed_01231.png,destroyed,train,synthetic
ml\data\processed\train\destroyed\synthetic_destroyed_01232.png,destroyed,train,synthetic
ml\data\processed\train\destroyed\synthetic_destroyed_01233.png,destroyed,train,synthetic
ml\data\processed\train\destroyed\synthetic_destroyed_01234.png,destroyed,train,synthetic
ml\data\processed\train\destroyed\synthetic_destroyed_01235.png,destroyed,train,synthetic
ml\data\processed\train\destroyed\synthetic_destroyed_01236.png,destroyed,train,synthetic
ml\data\processed\train\destroyed\synthetic_destroyed_01237.png,destroyed,train,synthetic
ml\data\processed\train\destroyed\synthetic_destroyed_01238.png,destroyed,train,synthetic
ml\data\processed\train\destroyed\synthetic_destroyed_01239.png,destroyed,train,synthetic
ml\data\processed\train\destroyed\synthetic_destroyed_01240.png,destroyed,train,synthetic
ml\data\processed\train\destroyed\synthetic_destroyed_01241.png,destroyed,train,synthetic
ml\data\processed\train\destroyed\synthetic_destroyed_01242.png,destroyed,train,synthetic
ml\data\processed\train\destroyed\synthetic_destroyed_01243.png,destroyed,train,synthetic
ml\data\processed\train\destroyed\synthetic_destroyed_01244.png,destroyed,train,synthetic
ml\data\processed\train\destroyed\synthetic_destroyed_01245.png,destroyed,train,synthetic
ml\data\processed\train\destroyed\synthetic_destroyed_01246.png,destroyed,train,synthetic
ml\data\processed\train\destroyed\synthetic_destroyed_01247.png,destroyed,train,synthetic
ml\data\processed\train\destroyed\synthetic_destroyed_01248.png,destroyed,train,synthetic
ml\data\processed\train\destroyed\synthetic_destroyed_01249.png,destroyed,train,synthetic
ml\data\processed\train\destroyed\synthetic_destroyed_01250.png,destroyed,train,synthetic
ml\data\processed\train\destroyed\synthetic_destroyed_01251.png,destroyed,train,synthetic
ml\data\processed\train\destroyed\synthetic_destroyed_01252.png,destroyed,train,synthetic
ml\data\processed\train\destroyed\synthetic_destroyed_01253.png,destroyed,train,synthetic
ml\data\processed\train\destroyed\synthetic_destroyed_01254.png,destroyed,train,synthetic
ml\data\processed\train\destroyed\synthetic_destroyed_01255.png,destroyed,train,synthetic
ml\data\processed\train\destroyed\synthetic_destroyed_01256.png,destroyed,train,synthetic
ml\data\processed\train\destroyed\synthetic_destroyed_01257.png,destroyed,train,synthetic
ml\data\processed\train\destroyed\synthetic_destroyed_01258.png,destroyed,train,synthetic
ml\data\processed\train\destroyed\synthetic_destroyed_01259.png,destroyed,train,synthetic
ml\data\processed\train\destroyed\synthetic_destroyed_01260.png,destroyed,train,synthetic
ml\data\processed\train\destroyed\synthetic_destroyed_01261.png,destroyed,train,synthetic
ml\data\processed\train\destroyed\synthetic_destroyed_01262.png,destroyed,train,synthetic
ml\data\processed\train\destroyed\synthetic_destroyed_01263.png,destroyed,train,synthetic
ml\data\processed\train\destroyed\synthetic_destroyed_01264.png,destroyed,train,synthetic
ml\data\processed\train\destroyed\synthetic_destroyed_01265.png,destroyed,train,synthetic
ml\data\processed\train\destroyed\synthetic_destroyed_01266.png,destroyed,train,synthetic
ml\data\processed\train\destroyed\synthetic_destroyed_01267.png,destroyed,train,synthetic
ml\data\processed\train\destroyed\synthetic_destroyed_01268.png,destroyed,train,synthetic
ml\data\processed\train\destroyed\synthetic_destroyed_01269.png,destroyed,train,synthetic
ml\data\processed\train\destroyed\synthetic_destroyed_01270.png,destroyed,train,synthetic
ml\data\processed\train\destroyed\synthetic_destroyed_01271.png,destroyed,train,synthetic
ml\data\processed\train\destroyed\synthetic_destroyed_01272.png,destroyed,train,synthetic
ml\data\processed\train\destroyed\synthetic_destroyed_01273.png,destroyed,train,synthetic
ml\data\processed\train\destroyed\synthetic_destroyed_01274.png,destroyed,train,synthetic
ml\data\processed\train\destroyed\synthetic_destroyed_01275.png,destroyed,train,synthetic
ml\data\processed\train\destroyed\synthetic_destroyed_01276.png,destroyed,train,synthetic
ml\data\processed\train\destroyed\synthetic_destroyed_01277.png,destroyed,train,synthetic
ml\data\processed\train\destroyed\synthetic_destroyed_01278.png,destroyed,train,synthetic
ml\data\processed\train\destroyed\synthetic_destroyed_01279.png,destroyed,train,synthetic
ml\data\processed\train\destroyed\synthetic_destroyed_01280.png,destroyed,train,synthetic
ml\data\processed\train\destroyed\synthetic_destroyed_01281.png,destroyed,train,synthetic
ml\data\processed\train\destroyed\synthetic_destroyed_01282.png,destroyed,train,synthetic
ml\data\processed\train\destroyed\synthetic_destroyed_01283.png,destroyed,train,synthetic
ml\data\processed\train\destroyed\synthetic_destroyed_01284.png,destroyed,train,synthetic
ml\data\processed\train\destroyed\synthetic_destroyed_01285.png,destroyed,train,synthetic
ml\data\processed\train\destroyed\synthetic_destroyed_01286.png,destroyed,train,synthetic
ml\data\processed\train\destroyed\synthetic_destroyed_01287.png,destroyed,train,synthetic
ml\data\processed\train\destroyed\synthetic_destroyed_01288.png,destroyed,train,synthetic
ml\data\processed\train\destroyed\synthetic_destroyed_01289.png,destroyed,train,synthetic
ml\data\processed\train\destroyed\synthetic_destroyed_01290.png,destroyed,train,synthetic
ml\data\processed\train\destroyed\synthetic_destroyed_01291.png,destroyed,train,synthetic
ml\data\processed\train\destroyed\synthetic_destroyed_01292.png,destroyed,train,synthetic
ml\data\processed\train\destroyed\synthetic_destroyed_01293.png,destroyed,train,synthetic
ml\data\processed\train\destroyed\synthetic_destroyed_01294.png,destroyed,train,synthetic
ml\data\processed\train\destroyed\synthetic_destroyed_01295.png,destroyed,train,synthetic
ml\data\processed\train\destroyed\synthetic_destroyed_01296.png,destroyed,train,synthetic
ml\data\processed\train\destroyed\synthetic_destroyed_01297.png,destroyed,train,synthetic
ml\data\processed\train\destroyed\synthetic_destroyed_01298.png,destroyed,train,synthetic
ml\data\processed\train\destroyed\synthetic_destroyed_01299.png,destroyed,train,synthetic
ml\data\processed\train\destroyed\synthetic_destroyed_01300.png,destroyed,train,synthetic
ml\data\processed\train\destroyed\synthetic_destroyed_01301.png,destroyed,train,synthetic
ml\data\processed\train\destroyed\synthetic_destroyed_01302.png,destroyed,train,synthetic
ml\data\processed\train\destroyed\synthetic_destroyed_01303.png,destroyed,train,synthetic
ml\data\processed\train\destroyed\synthetic_destroyed_01304.png,destroyed,train,synthetic
ml\data\processed\train\destroyed\synthetic_destroyed_01305.png,destroyed,train,synthetic
ml\data\processed\train\destroyed\synthetic_destroyed_01306.png,destroyed,train,synthetic
ml\data\processed\train\destroyed\synthetic_destroyed_01307.png,destroyed,train,synthetic
ml\data\processed\train\destroyed\synthetic_destroyed_01308.png,destroyed,train,synthetic
ml\data\processed\train\destroyed\synthetic_destroyed_01309.png,destroyed,train,synthetic
ml\data\processed\train\destroyed\synthetic_destroyed_01310.png,destroyed,train,synthetic
ml\data\processed\train\destroyed\synthetic_destroyed_01311.png,destroyed,train,synthetic
ml\data\processed\train\destroyed\synthetic_destroyed_01312.png,destroyed,train,synthetic
ml\data\processed\train\destroyed\synthetic_destroyed_01313.png,destroyed,train,synthetic
ml\data\processed\train\destroyed\synthetic_destroyed_01314.png,destroyed,train,synthetic
ml\data\processed\train\destroyed\synthetic_destroyed_01315.png,destroyed,train,synthetic
ml\data\processed\train\destroyed\synthetic_destroyed_01316.png,destroyed,train,synthetic
ml\data\processed\train\destroyed\synthetic_destroyed_01317.png,destroyed,train,synthetic
ml\data\processed\train\destroyed\synthetic_destroyed_01318.png,destroyed,train,synthetic
ml\data\processed\train\destroyed\synthetic_destroyed_01319.png,destroyed,train,synthetic
ml\data\processed\train\destroyed\synthetic_destroyed_01320.png,destroyed,train,synthetic
ml\data\processed\train\destroyed\synthetic_destroyed_01321.png,destroyed,train,synthetic
ml\data\processed\train\destroyed\synthetic_destroyed_01322.png,destroyed,train,synthetic
ml\data\processed\train\destroyed\synthetic_destroyed_01323.png,destroyed,train,synthetic
ml\data\processed\train\destroyed\synthetic_destroyed_01324.png,destroyed,train,synthetic
ml\data\processed\train\destroyed\synthetic_destroyed_01325.png,destroyed,train,synthetic
ml\data\processed\train\destroyed\synthetic_destroyed_01326.png,destroyed,train,synthetic
ml\data\processed\train\destroyed\synthetic_destroyed_01327.png,destroyed,train,synthetic
ml\data\processed\train\destroyed\synthetic_destroyed_01328.png,destroyed,train,synthetic
ml\data\processed\train\destroyed\synthetic_destroyed_01329.png,destroyed,train,synthetic
ml\data\processed\train\destroyed\synthetic_destroyed_01330.png,destroyed,train,synthetic
ml\data\processed\train\destroyed\synthetic_destroyed_01331.png,destroyed,train,synthetic
ml\data\processed\train\destroyed\synthetic_destroyed_01332.png,destroyed,train,synthetic
ml\data\processed\train\destroyed\synthetic_destroyed_01333.png,destroyed,train,synthetic
ml\data\processed\train\destroyed\synthetic_destroyed_01334.png,destroyed,train,synthetic
ml\data\processed\train\destroyed\synthetic_destroyed_01335.png,destroyed,train,synthetic
ml\data\processed\train\destroyed\synthetic_destroyed_01336.png,destroyed,train,synthetic
ml\data\processed\train\destroyed\synthetic_destroyed_01337.png,destroyed,train,synthetic
ml\data\processed\train\destroyed\synthetic_destroyed_01338.png,destroyed,train,synthetic
ml\data\processed\train\destroyed\synthetic_destroyed_01339.png,destroyed,train,synthetic
ml\data\processed\train\destroyed\synthetic_destroyed_01340.png,destroyed,train,synthetic
ml\data\processed\train\destroyed\synthetic_destroyed_01341.png,destroyed,train,synthetic
ml\data\processed\train\destroyed\synthetic_destroyed_01342.png,destroyed,train,synthetic
ml\data\processed\train\destroyed\synthetic_destroyed_01343.png,destroyed,train,synthetic
ml\data\processed\train\destroyed\synthetic_destroyed_01344.png,destroyed,train,synthetic
ml\data\processed\train\destroyed\synthetic_destroyed_01345.png,destroyed,train,synthetic
ml\data\processed\train\destroyed\synthetic_destroyed_01346.png,destroyed,train,synthetic
ml\data\processed\train\destroyed\synthetic_destroyed_01347.png,destroyed,train,synthetic
ml\data\processed\train\destroyed\synthetic_destroyed_01348.png,destroyed,train,synthetic
ml\data\processed\train\destroyed\synthetic_destroyed_01349.png,destroyed,train,synthetic
ml\data\processed\train\destroyed\synthetic_destroyed_01350.png,destroyed,train,synthetic
ml\data\processed\train\destroyed\synthetic_destroyed_01351.png,destroyed,train,synthetic
ml\data\processed\train\destroyed\synthetic_destroyed_01352.png,destroyed,train,synthetic
ml\data\processed\train\destroyed\synthetic_destroyed_01353.png,destroyed,train,synthetic
ml\data\processed\train\destroyed\synthetic_destroyed_01354.png,destroyed,train,synthetic
ml\data\processed\train\destroyed\synthetic_destroyed_01355.png,destroyed,train,synthetic
ml\data\processed\train\destroyed\synthetic_destroyed_01356.png,destroyed,train,synthetic
ml\data\processed\train\destroyed\synthetic_destroyed_01357.png,destroyed,train,synthetic
ml\data\processed\train\destroyed\synthetic_destroyed_01358.png,destroyed,train,synthetic
ml\data\processed\train\destroyed\synthetic_destroyed_01359.png,destroyed,train,synthetic
ml\data\processed\train\destroyed\synthetic_destroyed_01360.png,destroyed,train,synthetic
ml\data\processed\train\destroyed\synthetic_destroyed_01361.png,destroyed,train,synthetic
ml\data\processed\train\destroyed\synthetic_destroyed_01362.png,destroyed,train,synthetic
ml\data\processed\train\destroyed\synthetic_destroyed_01363.png,destroyed,train,synthetic
ml\data\processed\train\destroyed\synthetic_destroyed_01364.png,destroyed,train,synthetic
ml\data\processed\train\destroyed\synthetic_destroyed_01365.png,destroyed,train,synthetic
ml\data\processed\train\destroyed\synthetic_destroyed_01366.png,destroyed,train,synthetic
ml\data\processed\train\destroyed\synthetic_destroyed_01367.png,destroyed,train,synthetic
ml\data\processed\train\destroyed\synthetic_destroyed_01368.png,destroyed,train,synthetic
ml\data\processed\train\destroyed\synthetic_destroyed_01369.png,destroyed,train,synthetic
